Council,SiteID,Site,Indicator,Date,RawValue,Symbol,Value,Region
HRC,00090,kai-iwi at handley road,ECOLI,2018-08-22T00:00:00Z,3100,NA,3100,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2018-09-19T00:00:00Z,1600,NA,1600,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2018-10-17T00:00:00Z,200,NA,200,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2018-11-21T00:00:00Z,440,NA,440,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2018-12-19T00:00:00Z,>9700,>,9700,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2019-01-23T00:00:00Z,670,NA,670,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2019-02-20T00:00:00Z,240,NA,240,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2019-03-20T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2019-04-16T00:00:00Z,200,NA,200,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2019-05-22T00:00:00Z,240,NA,240,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2019-06-19T00:00:00Z,280,NA,280,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2019-07-25T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2019-08-21T00:00:00Z,1300,NA,1300,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2019-09-25T00:00:00Z,1500,NA,1500,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2019-10-23T00:00:00Z,9700,NA,9700,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2019-11-20T00:00:00Z,490,NA,490,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2019-12-16T00:00:00Z,530,NA,530,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2020-01-22T00:00:00Z,58,NA,58,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2020-02-26T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2020-03-18T00:00:00Z,310,NA,310,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2020-05-28T00:00:00Z,240,NA,240,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2020-06-24T00:00:00Z,290,NA,290,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2020-07-29T00:00:00Z,320,NA,320,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2020-08-26T00:00:00Z,470,NA,470,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2020-09-24T00:00:00Z,420,NA,420,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2020-10-21T00:00:00Z,710,NA,710,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2020-11-19T00:00:00Z,2200,NA,2200,manawatu-whanganui
HRC,00090,kai-iwi at handley road,ECOLI,2020-12-16T00:00:00Z,530,NA,530,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2010-10-05T00:00:00Z,36,NA,36,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2010-11-01T00:00:00Z,10,NA,10,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2010-12-07T00:00:00Z,310,NA,310,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2011-01-11T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2011-02-08T00:00:00Z,1320,NA,1320,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2011-03-07T00:00:00Z,410,NA,410,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2011-04-05T00:00:00Z,1220,NA,1220,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2011-05-10T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2011-06-14T00:00:00Z,50,NA,50,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2011-07-05T00:00:00Z,22,NA,22,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2011-08-02T00:00:00Z,23,NA,23,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2011-09-06T00:00:00Z,7,NA,7,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2011-10-03T00:00:00Z,22000,NA,22000,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2011-11-08T00:00:00Z,86,NA,86,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2011-12-06T00:00:00Z,390,NA,390,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2012-01-17T00:00:00Z,16,NA,16,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2012-02-14T00:00:00Z,70,NA,70,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2012-03-06T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2012-04-17T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2012-05-08T00:00:00Z,16,NA,16,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2012-06-12T00:00:00Z,43,NA,43,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2012-07-10T00:00:00Z,10,NA,10,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2012-08-14T00:00:00Z,58,NA,58,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2012-09-11T00:00:00Z,174,NA,174,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2012-10-09T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2012-11-13T00:00:00Z,80,NA,80,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2012-12-11T00:00:00Z,54,NA,54,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2013-01-15T00:00:00Z,534,NA,534,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2013-02-26T00:00:00Z,16,NA,16,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2013-03-12T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2013-04-09T00:00:00Z,16,NA,16,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2013-05-14T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2013-06-11T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2013-07-09T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2013-08-13T00:00:00Z,582,NA,582,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2013-09-10T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2013-10-08T00:00:00Z,64,NA,64,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2013-11-12T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2013-12-10T00:00:00Z,208,NA,208,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2014-01-28T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2014-02-18T00:00:00Z,43,NA,43,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2014-03-11T00:00:00Z,16,NA,16,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2014-04-08T00:00:00Z,144,NA,144,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2014-05-13T00:00:00Z,54,NA,54,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2014-06-10T00:00:00Z,188,NA,188,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2014-07-15T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2014-08-12T00:00:00Z,241,NA,241,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2014-09-09T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2014-10-14T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2014-11-10T00:00:00Z,68,NA,68,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2014-12-08T00:00:00Z,98,NA,98,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2015-01-27T00:00:00Z,<4,<,4,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2015-02-17T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2015-03-10T00:00:00Z,68,NA,68,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2015-04-14T00:00:00Z,1200,NA,1200,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2015-05-12T00:00:00Z,470,NA,470,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2015-06-09T00:00:00Z,44,NA,44,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2015-07-14T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2015-08-11T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2015-09-08T00:00:00Z,12,NA,12,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2015-10-12T00:00:00Z,380,NA,380,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2015-11-10T00:00:00Z,44,NA,44,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2015-12-07T00:00:00Z,95,NA,95,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2016-01-19T00:00:00Z,13000,NA,13000,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2016-02-16T00:00:00Z,64,NA,64,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2016-03-08T00:00:00Z,2000,NA,2000,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2016-04-12T00:00:00Z,200,NA,200,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2016-05-10T00:00:00Z,350,NA,350,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2016-06-14T00:00:00Z,76,NA,76,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2016-07-12T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2016-08-16T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2016-09-13T00:00:00Z,4,NA,4,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2016-10-11T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2016-11-14T00:00:00Z,2000,NA,2000,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2016-12-13T00:00:00Z,76,NA,76,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2017-01-17T00:00:00Z,150,NA,150,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2017-02-14T00:00:00Z,500,NA,500,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2017-03-14T00:00:00Z,410,NA,410,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2017-04-11T00:00:00Z,49,NA,49,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2017-05-09T00:00:00Z,44,NA,44,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2017-06-12T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2017-07-11T00:00:00Z,63,NA,63,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2017-08-15T00:00:00Z,640,NA,640,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2017-09-12T00:00:00Z,91,NA,91,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2017-10-10T00:00:00Z,1200,NA,1200,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2017-11-14T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2017-12-12T00:00:00Z,98,NA,98,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2018-01-15T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2018-02-13T00:00:00Z,740,NA,740,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2018-03-13T00:00:00Z,150,NA,150,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2018-04-09T00:00:00Z,13000,NA,13000,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2018-05-15T00:00:00Z,310,NA,310,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2018-06-12T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2018-07-10T00:00:00Z,560,NA,560,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2018-08-14T00:00:00Z,54,NA,54,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2018-09-11T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2018-10-09T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2018-11-13T00:00:00Z,130,NA,130,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2018-12-11T00:00:00Z,230,NA,230,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2019-01-15T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2019-02-12T00:00:00Z,54,NA,54,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2019-03-12T00:00:00Z,91,NA,91,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2019-04-09T00:00:00Z,540,NA,540,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2019-05-14T00:00:00Z,390,NA,390,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2019-06-11T00:00:00Z,90,NA,90,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2019-07-16T00:00:00Z,690,NA,690,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2019-08-13T00:00:00Z,280,NA,280,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2019-09-17T00:00:00Z,350,NA,350,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2019-10-15T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2019-11-12T00:00:00Z,710,NA,710,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2019-12-10T00:00:00Z,250,NA,250,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2020-01-28T00:00:00Z,64,NA,64,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2020-02-18T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2020-03-10T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2020-05-19T00:00:00Z,150,NA,150,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2020-06-16T00:00:00Z,120,NA,120,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2020-07-21T00:00:00Z,100,NA,100,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2020-08-18T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2020-09-15T00:00:00Z,1800,NA,1800,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2020-10-13T00:00:00Z,1300,NA,1300,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2020-11-09T00:00:00Z,39000,NA,39000,manawatu-whanganui
HRC,00343,mangatainoka at scarborough konini rd,ECOLI,2020-12-07T00:00:00Z,5200,NA,5200,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2010-10-05T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2010-11-02T00:00:00Z,22,NA,22,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2010-12-07T00:00:00Z,88,NA,88,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2011-01-11T00:00:00Z,2,NA,2,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2011-02-08T00:00:00Z,2160,NA,2160,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2011-03-08T00:00:00Z,99,NA,99,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2011-04-05T00:00:00Z,410,NA,410,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2011-05-10T00:00:00Z,99,NA,99,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2011-06-14T00:00:00Z,921,NA,921,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2011-07-05T00:00:00Z,11,NA,11,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2011-08-02T00:00:00Z,16,NA,16,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2011-09-06T00:00:00Z,44,NA,44,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2011-10-03T00:00:00Z,2700,NA,2700,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2011-11-07T00:00:00Z,250,NA,250,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2011-12-05T00:00:00Z,1400,NA,1400,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2012-01-16T00:00:00Z,57,NA,57,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2012-02-13T00:00:00Z,1000,NA,1000,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2012-03-06T00:00:00Z,440,NA,440,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2012-04-17T00:00:00Z,29,NA,29,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2012-05-07T00:00:00Z,17,NA,17,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2012-06-11T00:00:00Z,290,NA,290,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2012-07-10T00:00:00Z,55,NA,55,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2012-08-13T00:00:00Z,190,NA,190,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2012-09-11T00:00:00Z,608,NA,608,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2012-10-08T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2012-11-12T00:00:00Z,174,NA,174,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2012-12-10T00:00:00Z,136,NA,136,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2013-01-14T00:00:00Z,455,NA,455,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2013-02-25T00:00:00Z,44,NA,44,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2013-03-12T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2013-04-09T00:00:00Z,160,NA,160,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2013-05-14T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2013-06-11T00:00:00Z,646,NA,646,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2013-07-09T00:00:00Z,114,NA,114,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2013-08-12T00:00:00Z,136,NA,136,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2013-09-10T00:00:00Z,34,NA,34,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2013-10-07T00:00:00Z,171,NA,171,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2013-11-11T00:00:00Z,131,NA,131,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2013-12-09T00:00:00Z,149,NA,149,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2014-01-27T00:00:00Z,63,NA,63,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2014-02-17T00:00:00Z,176,NA,176,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2014-03-10T00:00:00Z,25,NA,25,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2014-04-07T00:00:00Z,110,NA,110,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2014-05-13T00:00:00Z,105,NA,105,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2014-06-10T00:00:00Z,208,NA,208,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2014-07-15T00:00:00Z,54,NA,54,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2014-08-12T00:00:00Z,494,NA,494,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2014-09-09T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2014-10-13T00:00:00Z,39,NA,39,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2014-11-10T00:00:00Z,334,NA,334,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2014-12-08T00:00:00Z,80,NA,80,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2015-01-27T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2015-02-16T00:00:00Z,52,NA,52,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2015-03-09T00:00:00Z,150,NA,150,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2015-04-14T00:00:00Z,2100,NA,2100,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2015-05-12T00:00:00Z,490,NA,490,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2015-06-09T00:00:00Z,70,NA,70,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2015-07-14T00:00:00Z,8,NA,8,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2015-08-11T00:00:00Z,74,NA,74,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2015-09-08T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2015-10-13T00:00:00Z,75,NA,75,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2015-11-10T00:00:00Z,30,NA,30,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2015-12-07T00:00:00Z,140,NA,140,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2016-01-19T00:00:00Z,400,NA,400,manawatu-whanganui
HRC,00344,mangatainoka at u/s tiraumea confluence,ECOLI,2016-02-15T00:00:00Z,16,NA,16,manawatu-whanganui
