DHB,Month,Year,Time,Population
Waitemata,February,1999,1999.1666666666667,436859.8538616142
Waitemata,March,1999,1999.25,437458.9782673209
Waitemata,April,1999,1999.3333333333333,438065.5156402523
Waitemata,May,1999,1999.4166666666667,438675.4269683785
Waitemata,June,1999,1999.5,439284.6732396644
Waitemata,July,1999,1999.5833333333333,439889.21544208005
Waitemata,August,1999,1999.6666666666667,440485.01456359547
Waitemata,September,1999,1999.75,441068.0315921757
Waitemata,October,1999,1999.8333333333333,441634.2275157907
Waitemata,November,1999,1999.9166666666667,442179.5633224104
Waitemata,December,1999,2000,442700
Waitemata,January,2000,2000.0833333333333,443193.5049556919
Waitemata,February,2000,2000.1666666666667,443666.0712732678
Waitemata,March,2000,2000.25,444125.698455668
Waitemata,April,2000,2000.3333333333333,444580.38600583666
Waitemata,May,2000,2000.4166666666667,445038.1334267179
Waitemata,June,2000,2000.5,445506.9402212521
Waitemata,July,2000,2000.5833333333333,445994.80589238333
Waitemata,August,2000,2000.6666666666667,446509.729943056
Waitemata,September,2000,2000.75,447059.7118762101
Waitemata,October,2000,2000.8333333333333,447652.7511947899
Waitemata,November,2000,2000.9166666666667,448296.8474017401
Waitemata,December,2000,2001,449000
Waitemata,January,2001,2001.0833333333333,449768.1505939189
Waitemata,February,2001,2001.1666666666667,450599.00919346575
Waitemata,March,2001,2001.25,451488.2279100072
Waitemata,April,2001,2001.3333333333333,452431.45885491656
Waitemata,May,2001,2001.4166666666667,453424.35413956805
Waitemata,June,2001,2001.5,454462.56587532733
Waitemata,July,2001,2001.5833333333333,455541.74617356836
Waitemata,August,2001,2001.6666666666667,456657.5471456655
Waitemata,September,2001,2001.75,457805.6209029838
Waitemata,October,2001,2001.8333333333333,458981.61955689767
Waitemata,November,2001,2001.9166666666667,460181.1952187815
Waitemata,December,2001,2002,461400
Waitemata,January,2002,2002.0833333333333,462633.7190575168
Waitemata,February,2002,2002.1666666666667,463878.16973065166
Waitemata,March,2002,2002.25,465129.20240430336
Waitemata,April,2002,2002.3333333333333,466382.66746338084
Waitemata,May,2002,2002.4166666666667,467634.415292793
Waitemata,June,2002,2002.5,468880.2962774386
Waitemata,July,2002,2002.5833333333333,470116.16080222646
Waitemata,August,2002,2002.6666666666667,471337.8592520655
Waitemata,September,2002,2002.75,472541.2420118545
Waitemata,October,2002,2002.8333333333333,473722.15946650243
Waitemata,November,2002,2002.9166666666667,474876.4620009178
Waitemata,December,2002,2003,476000
Waitemata,January,2003,2003.0833333333333,477089.50789823005
Waitemata,February,2003,2003.1666666666667,478145.2563283784
Waitemata,March,2003,2003.25,479168.3999727793
Waitemata,April,2003,2003.3333333333333,480160.0935137759
Waitemata,May,2003,2003.4166666666667,481121.4916337106
Waitemata,June,2003,2003.5,482053.74901491834
Waitemata,July,2003,2003.5833333333333,482958.0203397418
Waitemata,August,2003,2003.6666666666667,483835.4602905233
Waitemata,September,2003,2003.75,484687.2235495982
Waitemata,October,2003,2003.8333333333333,485514.46479930886
Waitemata,November,2003,2003.9166666666667,486318.33872199757
Waitemata,December,2003,2004,487100
Waitemata,January,2004,2004.0833333333333,487860.91138659447
Waitemata,February,2004,2004.1666666666667,488603.7679188034
Waitemata,March,2004,2004.25,489331.5727045792
Waitemata,April,2004,2004.3333333333333,490047.3288518806
Waitemata,May,2004,2004.4166666666667,490754.039468666
Waitemata,June,2004,2004.5,491454.70766288805
Waitemata,July,2004,2004.5833333333333,492152.3365425052
Waitemata,August,2004,2004.6666666666667,492849.92921547586
Waitemata,September,2004,2004.75,493550.4887897528
Waitemata,October,2004,2004.8333333333333,494257.0183732945
Waitemata,November,2004,2004.9166666666667,494972.52107405936
Waitemata,December,2004,2005,495700
Waitemata,January,2005,2005.0833333333333,496441.44146279525
Waitemata,February,2005,2005.1666666666667,497194.7645890051
Waitemata,March,2005,2005.25,497956.87170890375
Waitemata,April,2005,2005.3333333333333,498724.66515277146
Waitemata,May,2005,2005.4166666666667,499495.0472508887
Waitemata,June,2005,2005.5,500264.9203335295
Waitemata,July,2005,2005.5833333333333,501031.1867309742
Waitemata,August,2005,2005.6666666666667,501790.7487735031
Waitemata,September,2005,2005.75,502540.50879139046
Waitemata,October,2005,2005.8333333333333,503277.36911491654
Waitemata,November,2005,2005.9166666666667,503998.23207436164
Waitemata,December,2005,2006,504700
Waitemata,January,2006,2006.0833333333333,505380.26720666507
Waitemata,February,2006,2006.1666666666667,506039.3959474025
Waitemata,March,2006,2006.25,506678.4404598059
Waitemata,April,2006,2006.3333333333333,507298.4549814739
Waitemata,May,2006,2006.4166666666667,507900.49375000544
Waitemata,June,2006,2006.5,508485.6110029941
Waitemata,July,2006,2006.5833333333333,509054.8609780387
Waitemata,August,2006,2006.6666666666667,509609.29791273776
Waitemata,September,2006,2006.75,510149.9760446853
Waitemata,October,2006,2006.8333333333333,510677.9496114799
Waitemata,November,2006,2006.9166666666667,511194.2728507201
Waitemata,December,2006,2007,511700
Waitemata,January,2007,2007.0833333333333,512196.2281364669
Waitemata,February,2007,2007.1666666666667,512684.2256954623
Waitemata,March,2007,2007.25,513165.3039518728
Waitemata,April,2007,2007.3333333333333,513640.7741805887
Waitemata,May,2007,2007.4166666666667,514111.9476565003
Waitemata,June,2007,2007.5,514580.13565449417
Waitemata,July,2007,2007.5833333333333,515046.64944946056
Waitemata,August,2007,2007.6666666666667,515512.80031628977
Waitemata,September,2007,2007.75,515979.89952986845
Waitemata,October,2007,2007.8333333333333,516449.25836508675
Waitemata,November,2007,2007.9166666666667,516922.1880968351
Waitemata,December,2007,2008,517400
Waitemata,January,2008,2008.0833333333333,517883.778580798
Waitemata,February,2008,2008.1666666666667,518373.70127075096
Waitemata,March,2008,2008.25,518869.7187327029
Waitemata,April,2008,2008.3333333333333,519371.78162950184
Waitemata,May,2008,2008.4166666666667,519879.840623996
Waitemata,June,2008,2008.5,520393.8463790293
Waitemata,July,2008,2008.5833333333333,520913.74955744983
Waitemata,August,2008,2008.6666666666667,521439.5008221058
Waitemata,September,2008,2008.75,521971.05083584104
Waitemata,October,2008,2008.8333333333333,522508.3502615038
Waitemata,November,2008,2008.9166666666667,523051.34976194217
Waitemata,December,2008,2009,523600
Waitemata,January,2009,2009.0833333333333,524154.30568848655
Waitemata,February,2009,2009.1666666666667,524714.4877400552
Waitemata,March,2009,2009.25,525280.8211173157
Waitemata,April,2009,2009.3333333333333,525853.5807828826
Waitemata,May,2009,2009.4166666666667,526433.0416993704
Waitemata,June,2009,2009.5,527019.4788293887
Waitemata,July,2009,2009.5833333333333,527613.1671355522
Waitemata,August,2009,2009.6666666666667,528214.3815804751
Waitemata,September,2009,2009.75,528823.3971267674
Waitemata,October,2009,2009.8333333333333,529440.4887370433
Waitemata,November,2009,2009.9166666666667,530065.9313739177
Waitemata,December,2009,2010,530700
Waitemata,January,2010,2010.0833333333333,531342.6329245121
Waitemata,February,2010,2010.1666666666667,531992.4218431057
Waitemata,March,2010,2010.25,532647.6217980343
Waitemata,April,2010,2010.3333333333333,533306.4878315572
Waitemata,May,2010,2010.4166666666667,533967.2749859331
Waitemata,June,2010,2010.5,534628.2383034158
Waitemata,July,2010,2010.5833333333333,535287.6328262644
Waitemata,August,2010,2010.6666666666667,535943.7135967377
Waitemata,September,2010,2010.75,536594.7356570894
Waitemata,October,2010,2010.8333333333333,537238.9540495786
Waitemata,November,2010,2010.9166666666667,537874.6238164642
Waitemata,December,2010,2011,538500
Waitemata,January,2011,2011.0833333333333,539113.8200208691
Waitemata,February,2011,2011.1666666666667,539716.7508134516
Waitemata,March,2011,2011.25,540309.9416905469
Waitemata,April,2011,2011.3333333333333,540894.5419649595
Waitemata,May,2011,2011.4166666666667,541471.7009494932
Waitemata,June,2011,2011.5,542042.567956948
Waitemata,July,2011,2011.5833333333333,542608.2923001277
Waitemata,August,2011,2011.6666666666667,543170.0232918368
Waitemata,September,2011,2011.75,543728.9102448749
Waitemata,October,2011,2011.8333333333333,544286.102472046
Waitemata,November,2011,2011.9166666666667,544842.7492861545
Waitemata,December,2011,2012,545400
Waitemata,January,2012,2012.0833333333333,545959.1471771933
Waitemata,February,2012,2012.1666666666667,546522.0563845725
Waitemata,March,2012,2012.25,547090.7364397778
Waitemata,April,2012,2012.3333333333333,547667.1961604537
Waitemata,May,2012,2012.4166666666667,548253.4443642453
Waitemata,June,2012,2012.5,548851.4898687925
Waitemata,July,2012,2012.5833333333333,549463.3414917401
Waitemata,August,2012,2012.6666666666667,550091.008050733
Waitemata,September,2012,2012.75,550736.498363411
Waitemata,October,2012,2012.8333333333333,551401.821247419
Waitemata,November,2012,2012.9166666666667,552088.9855204022
Waitemata,December,2012,2013,552800
Waitemata,January,2013,2013.0833333333333,553536.3389555395
Waitemata,February,2013,2013.1666666666667,554297.3384630764
Waitemata,March,2013,2013.25,555081.800050342
Waitemata,April,2013,2013.3333333333333,555888.5252450741
Waitemata,May,2013,2013.4166666666667,556716.3155750104
Waitemata,June,2013,2013.5,557563.972567882
Waitemata,July,2013,2013.5833333333333,558430.2977514269
Waitemata,August,2013,2013.6666666666667,559314.092653383
Waitemata,September,2013,2013.75,560214.1588014811
Waitemata,October,2013,2013.8333333333333,561129.2977234592
Waitemata,November,2013,2013.9166666666667,562058.3109470552
Waitemata,December,2013,2014,563000
Waitemata,January,2014,2014.0833333333333,563953.3095006446
Waitemata,February,2014,2014.1666666666667,564917.756429793
Waitemata,March,2014,2014.25,565893.0008588544
Waitemata,April,2014,2014.3333333333333,566878.7028592458
Waitemata,May,2014,2014.4166666666667,567874.5225023844
Waitemata,June,2014,2014.5,568880.1198596793
Waitemata,July,2014,2014.5833333333333,569895.1550025474
Waitemata,August,2014,2014.6666666666667,570919.2880024062
Waitemata,September,2014,2014.75,571952.1789306646
Waitemata,October,2014,2014.8333333333333,572993.4878587394
Waitemata,November,2014,2014.9166666666667,574042.8748580484
Waitemata,December,2014,2015,575100
Waitemata,January,2015,2015.0833333333333,576164.6591529881
Waitemata,February,2015,2015.1666666666667,577237.1913733125
Waitemata,March,2015,2015.25,578318.0715142405
Waitemata,April,2015,2015.3333333333333,579407.7744290485
Waitemata,May,2015,2015.4166666666667,580506.7749710128
Waitemata,June,2015,2015.5,581615.5479934008
Waitemata,July,2015,2015.5833333333333,582734.5683494888
Waitemata,August,2015,2015.6666666666667,583864.310892553
Waitemata,September,2015,2015.75,585005.2504758608
Waitemata,October,2015,2015.8333333333333,586157.8619526884
Waitemata,November,2015,2015.9166666666667,587322.6201763125
Waitemata,December,2015,2016,588500
Waitemata,January,2016,2016.0833333333333,589689.9636096194
Waitemata,February,2016,2016.1666666666667,590890.4225214076
Waitemata,March,2016,2016.25,592098.7755841835
Waitemata,April,2016,2016.3333333333333,593312.4216467761
Waitemata,May,2016,2016.4166666666667,594528.7595580145
Waitemata,June,2016,2016.5,595745.1881667173
Waitemata,July,2016,2016.5833333333333,596959.1063217137
Waitemata,August,2016,2016.6666666666667,598167.9128718323
Waitemata,September,2016,2016.75,599369.0066658924
Waitemata,October,2016,2016.8333333333333,600559.7865527228
Waitemata,November,2016,2016.9166666666667,601737.6513811522
Waitemata,December,2016,2017,602900
Waitemata,January,2017,2017.0833333333333,604044.4678900094
Waitemata,February,2017,2017.1666666666667,605169.6370595822
Waitemata,March,2017,2017.25,606274.3261490253
Waitemata,April,2017,2017.3333333333333,607357.3537986551
Waitemata,May,2017,2017.4166666666667,608417.5386487875
Waitemata,June,2017,2017.5,609453.69933973
Waitemata,July,2017,2017.5833333333333,610464.6545117986
Waitemata,August,2017,2017.6666666666667,611449.2228053092
Waitemata,September,2017,2017.75,612406.2228605696
Waitemata,October,2017,2017.8333333333333,613334.4733178957
Waitemata,November,2017,2017.9166666666667,614232.7928176031
Waitemata,December,2017,2018,615100
Waitemata,January,2018,2018.0833333333333,615936.1000155221
Waitemata,February,2018,2018.1666666666667,616745.8440550843
Waitemata,March,2018,2018.25,617535.1698197152
Waitemata,April,2018,2018.3333333333333,618310.0150104497
Waitemata,May,2018,2018.4166666666667,619076.3173283227
Waitemata,June,2018,2018.5,619840.0144743628
Waitemata,July,2018,2018.5833333333333,620607.0441496051
Waitemata,August,2018,2018.6666666666667,621383.3440550843
Waitemata,September,2018,2018.75,622174.8518918292
Waitemata,October,2018,2018.8333333333333,622987.5053608743
Waitemata,November,2018,2018.9166666666667,623827.2421632552
Waitemata,December,2018,2019,624700
Waitemata,January,2019,2019.0833333333333,625611.4792701197
Waitemata,February,2019,2019.1666666666667,626566.4311645298
Waitemata,March,2019,2019.25,627569.369572114
Waitemata,April,2019,2019.3333333333333,628624.8083817636
Waitemata,May,2019,2019.4166666666667,629737.2614823709
Waitemata,June,2019,2019.5,630911.2427628186
Waitemata,July,2019,2019.5833333333333,632151.2661119984
Waitemata,August,2019,2019.6666666666667,633461.8454188029
Waitemata,September,2019,2019.75,634847.494572114
Waitemata,October,2019,2019.8333333333333,636312.7274608237
Waitemata,November,2019,2019.9166666666667,637862.0579738256
Waitemata,December,2019,2020,639500
Waitemata,January,2020,2020.0833333333333,641231.0674282399
Waitemata,February,2020,2020.1666666666667,643059.7741474392
Waitemata,March,2020,2020.25,644990.6340464768
Waitemata,April,2020,2020.3333333333333,647028.1610142465
Waitemata,May,2020,2020.4166666666667,649176.8689396434
Waitemata,June,2020,2020.5,651441.2717115443
Waitemata,July,2020,2020.5833333333333,653825.883218844
Waitemata,August,2020,2020.6666666666667,656335.2173504384
Waitemata,September,2020,2020.75,658973.7879952026
Waitemata,October,2020,2020.8333333333333,661746.1090420322
Waitemata,November,2020,2020.9166666666667,664656.6943798241
Waitemata,December,2020,2021,667710.0578974515
West Coast,January,1997,1997.0833333333333,32873.17922107371
West Coast,February,1997,1997.1666666666667,32845.70850651192
West Coast,March,1997,1997.25,32817.42760676501
West Coast,April,1997,1997.3333333333333,32788.17627228317
West Coast,May,1997,1997.4166666666667,32757.794253516553
West Coast,June,1997,1997.5,32726.121300915573
West Coast,July,1997,1997.5833333333333,32692.9971649304
West Coast,August,1997,1997.6666666666667,32658.26159601118
West Coast,September,1997,1997.75,32621.75434460835
West Coast,October,1997,1997.8333333333333,32583.315161172064
West Coast,November,1997,1997.9166666666667,32542.78379615246
West Coast,December,1997,1998,32500
West Coast,January,1998,1998.0833333333333,32454.888839147647
West Coast,February,1998,1998.1666666666667,32407.716643959604
West Coast,March,1998,1998.25,32358.835060783298
West Coast,April,1998,1998.3333333333333,32308.595735965762
West Coast,May,1998,1998.4166666666667,32257.35031585401
West Coast,June,1998,1998.5,32205.45044679549
West Coast,July,1998,1998.5833333333333,32153.24777513722
West Coast,August,1998,1998.6666666666667,32101.09394722622
West Coast,September,1998,1998.75,32049.340609409937
West Coast,October,1998,1998.8333333333333,31998.339408035386
West Coast,November,1998,1998.9166666666667,31948.4419894496
West Coast,December,1998,1999,31900
West Coast,January,1999,1999.0833333333333,31853.272366780388
West Coast,February,1999,1999.1666666666667,31808.147139871646
West Coast,March,1999,1999.25,31764.419650101794
West Coast,April,1999,1999.3333333333333,31721.88522829848
West Coast,May,1999,1999.4166666666667,31680.33920528937
West Coast,June,1999,1999.5,31639.57691190246
West Coast,July,1999,1999.5833333333333,31599.39367896541
West Coast,August,1999,1999.6666666666667,31559.584837305894
West Coast,September,1999,1999.75,31519.945717751896
West Coast,October,1999,1999.8333333333333,31480.271651131083
West Coast,November,1999,1999.9166666666667,31440.35796827112
West Coast,December,1999,2000,31400
West Coast,January,2000,2000.0833333333333,31359.105027064383
West Coast,February,2000,2000.1666666666667,31318.028129886905
West Coast,March,2000,2000.25,31277.23633880953
West Coast,April,2000,2000.3333333333333,31237.19668417389
West Coast,May,2000,2000.4166666666667,31198.37619632162
West Coast,June,2000,2000.5,31161.241905594674
West Coast,July,2000,2000.5833333333333,31126.26084233469
West Coast,August,2000,2000.6666666666667,31093.90003688332
West Coast,September,2000,2000.75,31064.62651958248
West Coast,October,2000,2000.8333333333333,31038.90732077383
West Coast,November,2000,2000.9166666666667,31017.209470799047
West Coast,December,2000,2001,31000
West Coast,January,2001,2001.0833333333333,30987.622339777095
West Coast,February,2001,2001.1666666666667,30979.925525765728
West Coast,March,2001,2001.25,30976.63499466009
West Coast,April,2001,2001.3333333333333,30977.476183154293
West Coast,May,2001,2001.4166666666667,30982.174527942505
West Coast,June,2001,2001.5,30990.455465718846
West Coast,July,2001,2001.5833333333333,31002.044433177463
West Coast,August,2001,2001.6666666666667,31016.666867012555
West Coast,September,2001,2001.75,31034.048203918177
West Coast,October,2001,2001.8333333333333,31053.91388058852
West Coast,November,2001,2001.9166666666667,31075.989333717785
West Coast,December,2001,2002,31100
West Coast,January,2002,2002.0833333333333,31125.648669382845
West Coast,February,2002,2002.1666666666667,31152.54754482793
West Coast,March,2002,2002.25,31180.28618255012
West Coast,April,2002,2002.3333333333333,31208.454138764497
West Coast,May,2002,2002.4166666666667,31236.640969686156
West Coast,June,2002,2002.5,31264.43623152995
West Coast,July,2002,2002.5833333333333,31291.42948051097
West Coast,August,2002,2002.6666666666667,31317.2102728443
West Coast,September,2002,2002.75,31341.368164744807
West Coast,October,2002,2002.8333333333333,31363.492712427575
West Coast,November,2002,2002.9166666666667,31383.173472107672
West Coast,December,2002,2003,31400
West Coast,January,2003,2003.0833333333333,31413.718167876614
West Coast,February,2003,2003.1666666666667,31424.69910973747
West Coast,March,2003,2003.25,31433.470275139436
West Coast,April,2003,2003.3333333333333,31440.559113639454
West Coast,May,2003,2003.4166666666667,31446.493074794467
West Coast,June,2003,2003.5,31451.799608161356
West Coast,July,2003,2003.5833333333333,31457.00616329706
West Coast,August,2003,2003.6666666666667,31462.64018975851
West Coast,September,2003,2003.75,31469.2291371026
West Coast,October,2003,2003.8333333333333,31477.30045488626
West Coast,November,2003,2003.9166666666667,31487.38159266644
West Coast,December,2003,2004,31500
West Coast,January,2004,2004.0833333333333,31515.543473925434
West Coast,February,2004,2004.1666666666667,31533.84120140745
West Coast,March,2004,2004.25,31554.582716892142
West Coast,April,2004,2004.3333333333333,31577.457554825756
West Coast,May,2004,2004.4166666666667,31602.155249654563
West Coast,June,2004,2004.5,31628.365335824627
West Coast,July,2004,2004.5833333333333,31655.777347782205
West Coast,August,2004,2004.6666666666667,31684.08081997358
West Coast,September,2004,2004.75,31712.965286844796
West Coast,October,2004,2004.8333333333333,31742.120282842123
West Coast,November,2004,2004.9166666666667,31771.235342411845
West Coast,December,2004,2005,31800
West Coast,January,2005,2005.0833333333333,31828.15886234747
West Coast,February,2005,2005.1666666666667,31855.67682537357
West Coast,March,2005,2005.25,31882.573857291994
West Coast,April,2005,2005.3333333333333,31908.869926316656
West Coast,May,2005,2005.4166666666667,31934.58500066147
West Coast,June,2005,2005.5,31959.739048540145
West Coast,July,2005,2005.5833333333333,31984.352038166588
West Coast,August,2005,2005.6666666666667,32008.44393775471
West Coast,September,2005,2005.75,32032.03471551822
West Coast,October,2005,2005.8333333333333,32055.144339671035
West Coast,November,2005,2005.9166666666667,32077.792778427054
West Coast,December,2005,2006,32100
West Coast,January,2006,2006.0833333333333,32121.76320631417
West Coast,February,2006,2006.1666666666667,32142.988534135435
West Coast,March,2006,2006.25,32163.559353939883
West Coast,April,2006,2006.3333333333333,32183.359036203783
West Coast,May,2006,2006.4166666666667,32202.270951403385
West Coast,June,2006,2006.5,32220.178470014802
West Coast,July,2006,2006.5833333333333,32236.964962514285
West Coast,August,2006,2006.6666666666667,32252.513799378085
West Coast,September,2006,2006.75,32266.708351082318
West Coast,October,2006,2006.8333333333333,32279.431988103242
West Coast,November,2006,2006.9166666666667,32290.568080917088
West Coast,December,2006,2007,32300
West Coast,January,2007,2007.0833333333333,32307.704979062408
West Coast,February,2007,2007.1666666666667,32314.035704751466
West Coast,March,2007,2007.25,32319.438726948476
West Coast,April,2007,2007.3333333333333,32324.36059553479
West Coast,May,2007,2007.4166666666667,32329.247860391744
West Coast,June,2007,2007.5,32334.54707140065
West Coast,July,2007,2007.5833333333333,32340.704778442854
West Coast,August,2007,2007.6666666666667,32348.167531399708
West Coast,September,2007,2007.75,32357.3818801525
West Coast,October,2007,2007.8333333333333,32368.794374582587
West Coast,November,2007,2007.9166666666667,32382.851564571334
West Coast,December,2007,2008,32400
West Coast,January,2008,2008.0833333333333,32420.50715521392
West Coast,February,2008,2008.1666666666667,32443.92420241432
West Coast,March,2008,2008.25,32469.623238266213
West Coast,April,2008,2008.3333333333333,32496.976359434786
West Coast,May,2008,2008.4166666666667,32525.355662585254
West Coast,June,2008,2008.5,32554.13324438259
West Coast,July,2008,2008.5833333333333,32582.681201492003
West Coast,August,2008,2008.6666666666667,32610.371630578706
West Coast,September,2008,2008.75,32636.57662830767
West Coast,October,2008,2008.8333333333333,32660.668291344115
West Coast,November,2008,2008.9166666666667,32682.018716353217
West Coast,December,2008,2009,32700
West Coast,January,2009,2009.0833333333333,32714.20158526701
West Coast,February,2009,2009.1666666666667,32725.082300406168
West Coast,March,2009,2009.25,32733.31831998667
West Coast,April,2009,2009.3333333333333,32739.585818577805
West Coast,May,2009,2009.4166666666667,32744.560970748837
West Coast,June,2009,2009.5,32748.919951068987
West Coast,July,2009,2009.5833333333333,32753.33893410753
West Coast,August,2009,2009.6666666666667,32758.49409443373
West Coast,September,2009,2009.75,32765.06160661681
West Coast,October,2009,2009.8333333333333,32773.71764522604
West Coast,November,2009,2009.9166666666667,32785.13838483071
West Coast,December,2009,2010,32800
West Coast,January,2010,2010.0833333333333,32818.751318532784
West Coast,February,2010,2010.1666666666667,32840.931781146275
West Coast,March,2010,2010.25,32865.853481787104
West Coast,April,2010,2010.3333333333333,32892.82851440207
West Coast,May,2010,2010.4166666666667,32921.168972937994
West Coast,June,2010,2010.5,32950.18695134146
West Coast,July,2010,2010.5833333333333,32979.19454355929
West Coast,August,2010,2010.6666666666667,33007.5038435383
West Coast,September,2010,2010.75,33034.42694522508
West Coast,October,2010,2010.8333333333333,33059.275942566455
West Coast,November,2010,2010.9166666666667,33081.362929509225
West Coast,December,2010,2011,33100
West Coast,January,2011,2011.0833333333333,33114.670455416584
West Coast,February,2011,2011.1666666666667,33125.54242686068
West Coast,March,2011,2011.25,33132.9552528649
West Coast,April,2011,2011.3333333333333,33137.248271961944
West Coast,May,2011,2011.4166666666667,33138.76082268448
West Coast,June,2011,2011.5,33137.83224356517
West Coast,July,2011,2011.5833333333333,33134.80187313669
West Coast,August,2011,2011.6666666666667,33130.00904993169
West Coast,September,2011,2011.75,33123.793112482854
West Coast,October,2011,2011.8333333333333,33116.493399322855
West Coast,November,2011,2011.9166666666667,33108.44924898433
West Coast,December,2011,2012,33100
West Coast,January,2012,2012.0833333333333,33091.432600541564
West Coast,February,2012,2012.1666666666667,33082.82443733696
West Coast,March,2012,2012.25,33074.20050675328
West Coast,April,2012,2012.3333333333333,33065.58580515752
West Coast,May,2012,2012.4166666666667,33057.00532891668
West Coast,June,2012,2012.5,33048.48407439786
West Coast,July,2012,2012.5833333333333,33040.04703796803
West Coast,August,2012,2012.6666666666667,33031.71921599422
West Coast,September,2012,2012.75,33023.5256048435
West Coast,October,2012,2012.8333333333333,33015.491200882876
West Coast,November,2012,2012.9166666666667,33007.64100047935
West Coast,December,2012,2013,33000
West Coast,January,2013,2013.0833333333333,32992.57367945423
West Coast,February,2013,2013.1666666666667,32985.289453421065
West Coast,March,2013,2013.25,32978.055220121976
West Coast,April,2013,2013.3333333333333,32970.77887777838
West Coast,May,2013,2013.4166666666667,32963.3683246117
West Coast,June,2013,2013.5,32955.73145884342
West Coast,July,2013,2013.5833333333333,32947.77617869494
West Coast,August,2013,2013.6666666666667,32939.41038238769
West Coast,September,2013,2013.75,32930.541968143145
West Coast,October,2013,2013.8333333333333,32921.07883418273
West Coast,November,2013,2013.9166666666667,32910.92887872785
West Coast,December,2013,2014,32900
West Coast,January,2014,2014.0833333333333,32888.27268164155
West Coast,February,2014,2014.1666666666667,32876.01774897873
West Coast,March,2014,2014.25,32863.578612758814
West Coast,April,2014,2014.3333333333333,32851.298683728994
West Coast,May,2014,2014.4166666666667,32839.52137263646
West Coast,June,2014,2014.5,32828.590090228485
West Coast,July,2014,2014.5833333333333,32818.84824725226
West Coast,August,2014,2014.6666666666667,32810.63925445498
West Coast,September,2014,2014.75,32804.30652258391
West Coast,October,2014,2014.8333333333333,32800.19346238625
West Coast,November,2014,2014.9166666666667,32798.6434846092
West Coast,December,2014,2015,32800
West Coast,January,2015,2015.0833333333333,32804.45133472035
West Coast,February,2015,2015.1666666666667,32811.5654765899
West Coast,March,2015,2015.25,32820.75532884276
West Coast,April,2015,2015.3333333333333,32831.43379471308
West Coast,May,2015,2015.4166666666667,32843.013777435015
West Coast,June,2015,2015.5,32854.908180242644
West Coast,July,2015,2015.5833333333333,32866.529906370124
West Coast,August,2015,2015.6666666666667,32877.29185905162
West Coast,September,2015,2015.75,32886.606941521204
West Coast,October,2015,2015.8333333333333,32893.88805701304
West Coast,November,2015,2015.9166666666667,32898.54810876127
West Coast,December,2015,2016,32900
West Coast,January,2016,2016.0833333333333,32897.79929429188
West Coast,February,2016,2016.1666666666667,32892.07219651354
